grna_id	grna_target	chr	start	end
250514_VIC_CFB_TSS_Enhancers_615	ENSG00000196159	chr4	125314774.0	125314794.0
250514_VIC_CFB_TSS_Enhancers_616	ENSG00000196159	chr4	125314806.0	125314826.0
250514_VIC_CFB_TSS_Enhancers_617	ENSG00000196159	chr4	125314822.0	125314842.0
250514_VIC_CFB_TSS_Enhancers_618	ENSG00000196159	chr4	125314844.0	125314864.0
250514_VIC_CFB_TSS_Enhancers_619	ENSG00000196159	chr4	125314866.0	125314886.0
250514_VIC_CFB_TSS_Enhancers_620	ENSG00000196159	chr4	125314880.0	125314900.0
250514_VIC_CFB_TSS_Enhancers_621	ENSG00000196159	chr4	125314892.0	125314912.0
250514_VIC_CFB_TSS_Enhancers_622	ENSG00000196159	chr4	125314921.0	125314941.0
250514_VIC_CFB_TSS_Enhancers_623	ENSG00000196159	chr4	125314951.0	125314971.0
250514_VIC_CFB_TSS_Enhancers_624	ENSG00000196159	chr4	125315029.0	125315049.0
250514_VIC_CFB_TSS_Enhancers_625	ENSG00000196159	chr4	125315087.0	125315107.0
250514_VIC_CFB_TSS_Enhancers_626	ENSG00000196159	chr4	125315116.0	125315136.0
250514_VIC_CFB_TSS_Enhancers_627	ENSG00000196159	chr4	125315140.0	125315160.0
250514_VIC_CFB_TSS_Enhancers_643	FB_EDNRA_enh_1	chr4	147354996.0	147355016.0
250514_VIC_CFB_TSS_Enhancers_644	FB_EDNRA_enh_1	chr4	147355027.0	147355047.0
250514_VIC_CFB_TSS_Enhancers_645	FB_EDNRA_enh_1	chr4	147355040.0	147355060.0
250514_VIC_CFB_TSS_Enhancers_646	FB_EDNRA_enh_1	chr4	147355048.0	147355068.0
250514_VIC_CFB_TSS_Enhancers_647	FB_EDNRA_enh_1	chr4	147355093.0	147355113.0
250514_VIC_CFB_TSS_Enhancers_648	FB_EDNRA_enh_1	chr4	147355094.0	147355114.0
250514_VIC_CFB_TSS_Enhancers_649	FB_EDNRA_enh_1	chr4	147355155.0	147355175.0
250514_VIC_CFB_TSS_Enhancers_650	FB_EDNRA_enh_1	chr4	147355177.0	147355197.0
250514_VIC_CFB_TSS_Enhancers_651	FB_EDNRA_enh_1	chr4	147355222.0	147355242.0
250514_VIC_CFB_TSS_Enhancers_652	FB_EDNRA_enh_1	chr4	147355227.0	147355247.0
250514_VIC_CFB_TSS_Enhancers_653	FB_EDNRA_enh_1	chr4	147355232.0	147355252.0
250514_VIC_CFB_TSS_Enhancers_654	FB_EDNRA_enh_1	chr4	147355233.0	147355253.0
250514_VIC_CFB_TSS_Enhancers_655	FB_EDNRA_enh_2	chr4	147361721.0	147361741.0
250514_VIC_CFB_TSS_Enhancers_656	FB_EDNRA_enh_2	chr4	147361736.0	147361756.0
250514_VIC_CFB_TSS_Enhancers_657	FB_EDNRA_enh_2	chr4	147361740.0	147361760.0
250514_VIC_CFB_TSS_Enhancers_658	FB_EDNRA_enh_2	chr4	147361801.0	147361821.0
250514_VIC_CFB_TSS_Enhancers_659	FB_EDNRA_enh_2	chr4	147361802.0	147361822.0
250514_VIC_CFB_TSS_Enhancers_660	FB_EDNRA_enh_2	chr4	147361808.0	147361828.0
250514_VIC_CFB_TSS_Enhancers_661	FB_EDNRA_enh_2	chr4	147361809.0	147361829.0
250514_VIC_CFB_TSS_Enhancers_662	FB_EDNRA_enh_2	chr4	147361834.0	147361854.0
250514_VIC_CFB_TSS_Enhancers_663	FB_EDNRA_enh_2	chr4	147361838.0	147361858.0
250514_VIC_CFB_TSS_Enhancers_664	FB_EDNRA_enh_2	chr4	147361865.0	147361885.0
250514_VIC_CFB_TSS_Enhancers_665	FB_EDNRA_enh_2	chr4	147361906.0	147361926.0
250514_VIC_CFB_TSS_Enhancers_666	FB_EDNRA_enh_2	chr4	147361970.0	147361990.0
250514_VIC_CFB_TSS_Enhancers_667	FB_EDNRA_enh_2	chr4	147361989.0	147362009.0
250514_VIC_CFB_TSS_Enhancers_668	FB_EDNRA_enh_3	chr4	147362898.0	147362918.0
250514_VIC_CFB_TSS_Enhancers_669	FB_EDNRA_enh_3	chr4	147362906.0	147362926.0
250514_VIC_CFB_TSS_Enhancers_670	FB_EDNRA_enh_3	chr4	147362954.0	147362974.0
250514_VIC_CFB_TSS_Enhancers_671	FB_EDNRA_enh_3	chr4	147362981.0	147363001.0
250514_VIC_CFB_TSS_Enhancers_672	FB_EDNRA_enh_3	chr4	147362997.0	147363017.0
250514_VIC_CFB_TSS_Enhancers_673	FB_EDNRA_enh_3	chr4	147362999.0	147363019.0
250514_VIC_CFB_TSS_Enhancers_674	FB_EDNRA_enh_3	chr4	147363056.0	147363076.0
250514_VIC_CFB_TSS_Enhancers_675	FB_EDNRA_enh_3	chr4	147363068.0	147363088.0
250514_VIC_CFB_TSS_Enhancers_676	FB_EDNRA_enh_3	chr4	147363072.0	147363092.0
250514_VIC_CFB_TSS_Enhancers_677	FB_EDNRA_enh_3	chr4	147363088.0	147363108.0
250514_VIC_CFB_TSS_Enhancers_678	FB_EDNRA_enh_3	chr4	147363116.0	147363136.0
250514_VIC_CFB_TSS_Enhancers_679	FB_EDNRA_enh_3	chr4	147363139.0	147363159.0
250514_VIC_CFB_TSS_Enhancers_680	FB_EDNRA_enh_3	chr4	147363185.0	147363205.0
250514_VIC_CFB_TSS_Enhancers_681	FB_EDNRA_enh_3	chr4	147363254.0	147363274.0
250514_VIC_CFB_TSS_Enhancers_682	FB_EDNRA_enh_3	chr4	147363281.0	147363301.0
250514_VIC_CFB_TSS_Enhancers_683	FB_EDNRA_enh_4	chr4	147453593.0	147453613.0
250514_VIC_CFB_TSS_Enhancers_684	FB_EDNRA_enh_4	chr4	147453598.0	147453618.0
250514_VIC_CFB_TSS_Enhancers_685	FB_EDNRA_enh_4	chr4	147453662.0	147453682.0
250514_VIC_CFB_TSS_Enhancers_686	FB_EDNRA_enh_4	chr4	147453666.0	147453686.0
250514_VIC_CFB_TSS_Enhancers_687	FB_EDNRA_enh_4	chr4	147453668.0	147453688.0
250514_VIC_CFB_TSS_Enhancers_688	FB_EDNRA_enh_4	chr4	147453693.0	147453713.0
250514_VIC_CFB_TSS_Enhancers_689	FB_EDNRA_enh_4	chr4	147453745.0	147453765.0
250514_VIC_CFB_TSS_Enhancers_690	FB_EDNRA_enh_4	chr4	147453770.0	147453790.0
250514_VIC_CFB_TSS_Enhancers_691	FB_EDNRA_enh_4	chr4	147453771.0	147453791.0
250514_VIC_CFB_TSS_Enhancers_692	FB_EDNRA_enh_4	chr4	147453799.0	147453819.0
250514_VIC_CFB_TSS_Enhancers_693	FB_EDNRA_enh_4	chr4	147453800.0	147453820.0
250514_VIC_CFB_TSS_Enhancers_694	FB_EDNRA_enh_4	chr4	147453804.0	147453824.0
250514_VIC_CFB_TSS_Enhancers_695	FB_EDNRA_enh_4	chr4	147453819.0	147453839.0
250514_VIC_CFB_TSS_Enhancers_696	FB_EDNRA_enh_4	chr4	147453823.0	147453843.0
250514_VIC_CFB_TSS_Enhancers_697	FB_EDNRA_enh_4	chr4	147453872.0	147453892.0
250514_VIC_CFB_TSS_Enhancers_698	FB_EDNRA_enh_5	chr4	147480018.0	147480038.0
250514_VIC_CFB_TSS_Enhancers_699	FB_EDNRA_enh_5	chr4	147480066.0	147480086.0
250514_VIC_CFB_TSS_Enhancers_700	FB_EDNRA_enh_5	chr4	147480089.0	147480109.0
250514_VIC_CFB_TSS_Enhancers_701	FB_EDNRA_enh_5	chr4	147480094.0	147480114.0
250514_VIC_CFB_TSS_Enhancers_702	FB_EDNRA_enh_5	chr4	147480097.0	147480117.0
250514_VIC_CFB_TSS_Enhancers_703	FB_EDNRA_enh_5	chr4	147480195.0	147480215.0
250514_VIC_CFB_TSS_Enhancers_734	VIC_ANKH_enh_1	chr5	15007733.0	15007753.0
250514_VIC_CFB_TSS_Enhancers_735	VIC_ANKH_enh_1	chr5	15007737.0	15007757.0
250514_VIC_CFB_TSS_Enhancers_736	VIC_ANKH_enh_1	chr5	15007832.0	15007852.0
250514_VIC_CFB_TSS_Enhancers_737	VIC_ANKH_enh_1	chr5	15007861.0	15007881.0
250514_VIC_CFB_TSS_Enhancers_738	VIC_ANKH_enh_1	chr5	15007862.0	15007882.0
250514_VIC_CFB_TSS_Enhancers_739	VIC_ANKH_enh_1	chr5	15007883.0	15007903.0
250514_VIC_CFB_TSS_Enhancers_740	VIC_ANKH_enh_1	chr5	15007906.0	15007926.0
250514_VIC_CFB_TSS_Enhancers_741	VIC_ANKH_enh_1	chr5	15007919.0	15007939.0
250514_VIC_CFB_TSS_Enhancers_742	VIC_ANKH_enh_1	chr5	15007920.0	15007940.0
250514_VIC_CFB_TSS_Enhancers_743	VIC_ANKH_enh_1	chr5	15007937.0	15007957.0
250514_VIC_CFB_TSS_Enhancers_744	VIC_ANKH_enh_1	chr5	15007938.0	15007958.0
250514_VIC_CFB_TSS_Enhancers_745	VIC_ANKH_enh_2	chr5	15013918.0	15013938.0
250514_VIC_CFB_TSS_Enhancers_746	VIC_ANKH_enh_2	chr5	15013943.0	15013963.0
250514_VIC_CFB_TSS_Enhancers_747	VIC_ANKH_enh_2	chr5	15013944.0	15013964.0
250514_VIC_CFB_TSS_Enhancers_748	VIC_ANKH_enh_2	chr5	15013959.0	15013979.0
250514_VIC_CFB_TSS_Enhancers_749	VIC_ANKH_enh_2	chr5	15014014.0	15014034.0
250514_VIC_CFB_TSS_Enhancers_750	VIC_ANKH_enh_2	chr5	15014015.0	15014035.0
250514_VIC_CFB_TSS_Enhancers_751	VIC_ANKH_enh_2	chr5	15014056.0	15014076.0
250514_VIC_CFB_TSS_Enhancers_752	VIC_ANKH_enh_2	chr5	15014057.0	15014077.0
250514_VIC_CFB_TSS_Enhancers_753	VIC_ANKH_enh_2	chr5	15014086.0	15014106.0
250514_VIC_CFB_TSS_Enhancers_754	VIC_ANKH_enh_2	chr5	15014091.0	15014111.0
250514_VIC_CFB_TSS_Enhancers_755	VIC_ANKH_enh_2	chr5	15014112.0	15014132.0
250514_VIC_CFB_TSS_Enhancers_756	VIC_ANKH_enh_2	chr5	15014131.0	15014151.0
250514_VIC_CFB_TSS_Enhancers_757	VIC_ANKH_enh_2	chr5	15014147.0	15014167.0
250514_VIC_CFB_TSS_Enhancers_758	VIC_NPR3_enh_1	chr5	32628269.0	32628289.0
250514_VIC_CFB_TSS_Enhancers_759	VIC_NPR3_enh_1	chr5	32628277.0	32628297.0
250514_VIC_CFB_TSS_Enhancers_760	VIC_NPR3_enh_1	chr5	32628310.0	32628330.0
250514_VIC_CFB_TSS_Enhancers_761	VIC_NPR3_enh_1	chr5	32628321.0	32628341.0
250514_VIC_CFB_TSS_Enhancers_762	VIC_NPR3_enh_1	chr5	32628340.0	32628360.0
250514_VIC_CFB_TSS_Enhancers_763	VIC_NPR3_enh_1	chr5	32628377.0	32628397.0
250514_VIC_CFB_TSS_Enhancers_764	VIC_NPR3_enh_1	chr5	32628386.0	32628406.0
250514_VIC_CFB_TSS_Enhancers_765	VIC_NPR3_enh_1	chr5	32628420.0	32628440.0
250514_VIC_CFB_TSS_Enhancers_766	VIC_NPR3_enh_1	chr5	32628425.0	32628445.0
250514_VIC_CFB_TSS_Enhancers_767	VIC_NPR3_enh_1	chr5	32628431.0	32628451.0
250514_VIC_CFB_TSS_Enhancers_768	VIC_NPR3_enh_1	chr5	32628432.0	32628452.0
250514_VIC_CFB_TSS_Enhancers_769	VIC_NPR3_enh_1	chr5	32628439.0	32628459.0
250514_VIC_CFB_TSS_Enhancers_770	VIC_NPR3_enh_1	chr5	32628472.0	32628492.0
250514_VIC_CFB_TSS_Enhancers_771	VIC_NPR3_enh_1	chr5	32628478.0	32628498.0
250514_VIC_CFB_TSS_Enhancers_772	VIC_NPR3_enh_1	chr5	32628506.0	32628526.0
250514_VIC_CFB_TSS_Enhancers_773	VIC_NPR3_enh_2	chr5	32629052.0	32629072.0
250514_VIC_CFB_TSS_Enhancers_774	VIC_NPR3_enh_2	chr5	32629052.0	32629072.0
250514_VIC_CFB_TSS_Enhancers_775	VIC_NPR3_enh_2	chr5	32629053.0	32629073.0
250514_VIC_CFB_TSS_Enhancers_776	VIC_NPR3_enh_2	chr5	32629196.0	32629216.0
250514_VIC_CFB_TSS_Enhancers_777	VIC_NPR3_enh_2	chr5	32629259.0	32629279.0
250514_VIC_CFB_TSS_Enhancers_778	VIC_NPR3_enh_2	chr5	32629305.0	32629325.0
250514_VIC_CFB_TSS_Enhancers_779	VIC_NPR3_enh_2	chr5	32629310.0	32629330.0
250514_VIC_CFB_TSS_Enhancers_780	VIC_NPR3_enh_2	chr5	32629433.0	32629453.0
250514_VIC_CFB_TSS_Enhancers_781	ENSG00000113389	chr5	32710404.0	32710424.0
250514_VIC_CFB_TSS_Enhancers_782	ENSG00000113389	chr5	32710460.0	32710480.0
250514_VIC_CFB_TSS_Enhancers_783	ENSG00000113389	chr5	32710497.0	32710517.0
250514_VIC_CFB_TSS_Enhancers_784	ENSG00000113389	chr5	32710524.0	32710544.0
250514_VIC_CFB_TSS_Enhancers_785	ENSG00000113389	chr5	32710557.0	32710577.0
250514_VIC_CFB_TSS_Enhancers_786	ENSG00000113389	chr5	32710565.0	32710585.0
250514_VIC_CFB_TSS_Enhancers_787	ENSG00000113389	chr5	32710623.0	32710643.0
250514_VIC_CFB_TSS_Enhancers_788	ENSG00000113389	chr5	32710636.0	32710656.0
250514_VIC_CFB_TSS_Enhancers_789	ENSG00000113389	chr5	32710654.0	32710674.0
250514_VIC_CFB_TSS_Enhancers_790	ENSG00000113389	chr5	32710671.0	32710691.0
250514_VIC_CFB_TSS_Enhancers_791	ENSG00000113389	chr5	32710694.0	32710714.0
250514_VIC_CFB_TSS_Enhancers_792	ENSG00000113389	chr5	32710704.0	32710724.0
250514_VIC_CFB_TSS_Enhancers_793	ENSG00000113389	chr5	32710726.0	32710746.0
250514_VIC_CFB_TSS_Enhancers_794	ENSG00000113389	chr5	32710743.0	32710763.0
250514_VIC_CFB_TSS_Enhancers_795	ENSG00000113389	chr5	32710783.0	32710803.0
250514_VIC_CFB_TSS_Enhancers_811	ENSG00000079215	chr5	36606176.0	36606196.0
250514_VIC_CFB_TSS_Enhancers_812	ENSG00000079215	chr5	36606226.0	36606246.0
250514_VIC_CFB_TSS_Enhancers_813	ENSG00000079215	chr5	36606241.0	36606261.0
250514_VIC_CFB_TSS_Enhancers_814	ENSG00000079215	chr5	36606244.0	36606264.0
250514_VIC_CFB_TSS_Enhancers_815	ENSG00000079215	chr5	36606382.0	36606402.0
250514_VIC_CFB_TSS_Enhancers_816	ENSG00000079215	chr5	36606405.0	36606425.0
250514_VIC_CFB_TSS_Enhancers_817	ENSG00000079215	chr5	36606479.0	36606499.0
250514_VIC_CFB_TSS_Enhancers_818	ENSG00000079215	chr5	36606510.0	36606530.0
250514_VIC_CFB_TSS_Enhancers_819	ENSG00000079215	chr5	36606512.0	36606532.0
250514_VIC_CFB_TSS_Enhancers_820	ENSG00000079215	chr5	36606519.0	36606539.0
250514_VIC_CFB_TSS_Enhancers_821	ENSG00000079215	chr5	36606537.0	36606557.0
250514_VIC_CFB_TSS_Enhancers_822	ENSG00000079215	chr5	36606543.0	36606563.0
250514_VIC_CFB_TSS_Enhancers_823	ENSG00000079215	chr5	36606551.0	36606571.0
250514_VIC_CFB_TSS_Enhancers_824	ENSG00000079215	chr5	36606568.0	36606588.0
250514_VIC_CFB_TSS_Enhancers_825	ENSG00000079215	chr5	36606570.0	36606590.0
250514_VIC_CFB_TSS_Enhancers_841	ENSG00000081189	chr5	88785369.0	88785389.0
250514_VIC_CFB_TSS_Enhancers_842	ENSG00000081189	chr5	88785470.0	88785490.0
250514_VIC_CFB_TSS_Enhancers_843	ENSG00000081189	chr5	88785505.0	88785525.0
250514_VIC_CFB_TSS_Enhancers_844	ENSG00000081189	chr5	88785556.0	88785576.0
250514_VIC_CFB_TSS_Enhancers_845	ENSG00000081189	chr5	88785616.0	88785636.0
250514_VIC_CFB_TSS_Enhancers_846	ENSG00000081189	chr5	88785662.0	88785682.0
250514_VIC_CFB_TSS_Enhancers_892	ENSG00000185760	chr6	72621593.0	72621613.0
250514_VIC_CFB_TSS_Enhancers_893	ENSG00000185760	chr6	72621598.0	72621618.0
250514_VIC_CFB_TSS_Enhancers_894	ENSG00000185760	chr6	72621650.0	72621670.0
250514_VIC_CFB_TSS_Enhancers_895	ENSG00000185760	chr6	72621708.0	72621728.0
250514_VIC_CFB_TSS_Enhancers_896	ENSG00000185760	chr6	72621734.0	72621754.0
250514_VIC_CFB_TSS_Enhancers_897	ENSG00000185760	chr6	72621744.0	72621764.0
250514_VIC_CFB_TSS_Enhancers_898	ENSG00000185760	chr6	72621789.0	72621809.0
250514_VIC_CFB_TSS_Enhancers_899	ENSG00000185760	chr6	72621866.0	72621886.0
250514_VIC_CFB_TSS_Enhancers_900	ENSG00000185760	chr6	72621912.0	72621932.0
250514_VIC_CFB_TSS_Enhancers_901	ENSG00000185760	chr6	72621940.0	72621960.0
250514_VIC_CFB_TSS_Enhancers_902	ENSG00000185760	chr6	72622003.0	72622023.0
250514_VIC_CFB_TSS_Enhancers_903	ENSG00000185760	chr6	72622007.0	72622027.0
250514_VIC_CFB_TSS_Enhancers_904	ENSG00000185760	chr6	72622025.0	72622045.0
250514_VIC_CFB_TSS_Enhancers_905	ENSG00000185760	chr6	72622057.0	72622077.0
250514_VIC_CFB_TSS_Enhancers_906	ENSG00000185760	chr6	72622060.0	72622080.0
250514_VIC_CFB_TSS_Enhancers_937	FB_RSPO3_enh_1	chr6	126529608.0	126529628.0
250514_VIC_CFB_TSS_Enhancers_938	FB_RSPO3_enh_1	chr6	126529655.0	126529675.0
250514_VIC_CFB_TSS_Enhancers_939	FB_RSPO3_enh_1	chr6	126529673.0	126529693.0
250514_VIC_CFB_TSS_Enhancers_940	FB_RSPO3_enh_1	chr6	126529686.0	126529706.0
250514_VIC_CFB_TSS_Enhancers_941	FB_RSPO3_enh_1	chr6	126529772.0	126529792.0
250514_VIC_CFB_TSS_Enhancers_942	VIC_RSPO3_enh_1	chr6	126529828.0	126529848.0
250514_VIC_CFB_TSS_Enhancers_943	VIC_RSPO3_enh_1	chr6	126529908.0	126529928.0
250514_VIC_CFB_TSS_Enhancers_944	VIC_RSPO3_enh_1	chr6	126529935.0	126529955.0
250514_VIC_CFB_TSS_Enhancers_945	VIC_RSPO3_enh_1	chr6	126529943.0	126529963.0
250514_VIC_CFB_TSS_Enhancers_946	VIC_RSPO3_enh_1	chr6	126529958.0	126529978.0
250514_VIC_CFB_TSS_Enhancers_947	VIC_RSPO3_enh_1	chr6	126530025.0	126530045.0
250514_VIC_CFB_TSS_Enhancers_948	VIC_RSPO3_enh_1	chr6	126530031.0	126530051.0
250514_VIC_CFB_TSS_Enhancers_949	FB_RSPO3_enh_1	chr6	126530045.0	126530065.0
250514_VIC_CFB_TSS_Enhancers_950	VIC_RSPO3_enh_1	chr6	126530046.0	126530066.0
250514_VIC_CFB_TSS_Enhancers_951	VIC_RSPO3_enh_1	chr6	126530047.0	126530067.0
250514_VIC_CFB_TSS_Enhancers_982	VIC_ARID1B_enh_1	chr6	157020962.0	157020982.0
250514_VIC_CFB_TSS_Enhancers_983	VIC_ARID1B_enh_1	chr6	157020996.0	157021016.0
250514_VIC_CFB_TSS_Enhancers_984	VIC_ARID1B_enh_1	chr6	157021028.0	157021048.0
250514_VIC_CFB_TSS_Enhancers_985	VIC_ARID1B_enh_1	chr6	157021032.0	157021052.0
250514_VIC_CFB_TSS_Enhancers_986	VIC_ARID1B_enh_1	chr6	157021036.0	157021056.0
250514_VIC_CFB_TSS_Enhancers_987	VIC_ARID1B_enh_1	chr6	157021039.0	157021059.0
250514_VIC_CFB_TSS_Enhancers_988	VIC_ARID1B_enh_1	chr6	157021042.0	157021062.0
250514_VIC_CFB_TSS_Enhancers_989	VIC_ARID1B_enh_1	chr6	157021046.0	157021066.0
250514_VIC_CFB_TSS_Enhancers_990	VIC_ARID1B_enh_1	chr6	157021075.0	157021095.0
250514_VIC_CFB_TSS_Enhancers_991	VIC_ARID1B_enh_1	chr6	157021098.0	157021118.0
250514_VIC_CFB_TSS_Enhancers_992	VIC_ARID1B_enh_1	chr6	157021100.0	157021120.0
250514_VIC_CFB_TSS_Enhancers_993	VIC_ARID1B_enh_1	chr6	157021131.0	157021151.0
250514_VIC_CFB_TSS_Enhancers_994	VIC_ARID1B_enh_1	chr6	157021169.0	157021189.0
250514_VIC_CFB_TSS_Enhancers_995	VIC_ARID1B_enh_1	chr6	157021193.0	157021213.0
250514_VIC_CFB_TSS_Enhancers_996	VIC_ARID1B_enh_1	chr6	157021201.0	157021221.0
250514_VIC_CFB_TSS_Enhancers_997	VIC_ARID1B_enh_2	chr6	157021377.0	157021397.0
250514_VIC_CFB_TSS_Enhancers_998	VIC_ARID1B_enh_2	chr6	157021384.0	157021404.0
250514_VIC_CFB_TSS_Enhancers_999	VIC_ARID1B_enh_2	chr6	157021393.0	157021413.0
250514_VIC_CFB_TSS_Enhancers_1000	VIC_ARID1B_enh_2	chr6	157021407.0	157021427.0
250514_VIC_CFB_TSS_Enhancers_1001	VIC_ARID1B_enh_2	chr6	157021450.0	157021470.0
250514_VIC_CFB_TSS_Enhancers_1002	VIC_ARID1B_enh_2	chr6	157021472.0	157021492.0
250514_VIC_CFB_TSS_Enhancers_1003	VIC_ARID1B_enh_2	chr6	157021476.0	157021496.0
250514_VIC_CFB_TSS_Enhancers_1004	VIC_ARID1B_enh_2	chr6	157021482.0	157021502.0
250514_VIC_CFB_TSS_Enhancers_1005	VIC_ARID1B_enh_2	chr6	157021516.0	157021536.0
250514_VIC_CFB_TSS_Enhancers_1006	VIC_ARID1B_enh_2	chr6	157021523.0	157021543.0
250514_VIC_CFB_TSS_Enhancers_1007	VIC_ARID1B_enh_2	chr6	157021574.0	157021594.0
250514_VIC_CFB_TSS_Enhancers_1008	VIC_ARID1B_enh_2	chr6	157021586.0	157021606.0
250514_VIC_CFB_TSS_Enhancers_1009	VIC_ARID1B_enh_2	chr6	157021625.0	157021645.0
250514_VIC_CFB_TSS_Enhancers_1010	VIC_ARID1B_enh_2	chr6	157021640.0	157021660.0
250514_VIC_CFB_TSS_Enhancers_1011	VIC_ARID1B_enh_2	chr6	157021653.0	157021673.0
250514_VIC_CFB_TSS_Enhancers_1012	VIC_ARID1B_enh_3	chr6	157022036.0	157022056.0
250514_VIC_CFB_TSS_Enhancers_1013	VIC_ARID1B_enh_3	chr6	157022056.0	157022076.0
250514_VIC_CFB_TSS_Enhancers_1014	VIC_ARID1B_enh_3	chr6	157022082.0	157022102.0
250514_VIC_CFB_TSS_Enhancers_1015	VIC_ARID1B_enh_3	chr6	157022097.0	157022117.0
250514_VIC_CFB_TSS_Enhancers_1016	VIC_ARID1B_enh_3	chr6	157022111.0	157022131.0
250514_VIC_CFB_TSS_Enhancers_1017	VIC_ARID1B_enh_3	chr6	157022116.0	157022136.0
250514_VIC_CFB_TSS_Enhancers_1018	VIC_ARID1B_enh_3	chr6	157022117.0	157022137.0
250514_VIC_CFB_TSS_Enhancers_1019	VIC_ARID1B_enh_3	chr6	157022123.0	157022143.0
250514_VIC_CFB_TSS_Enhancers_1020	VIC_ARID1B_enh_3	chr6	157022187.0	157022207.0
250514_VIC_CFB_TSS_Enhancers_1021	VIC_ARID1B_enh_3	chr6	157022220.0	157022240.0
250514_VIC_CFB_TSS_Enhancers_1022	VIC_ARID1B_enh_3	chr6	157022228.0	157022248.0
250514_VIC_CFB_TSS_Enhancers_1023	VIC_ARID1B_enh_3	chr6	157022233.0	157022253.0
250514_VIC_CFB_TSS_Enhancers_1024	VIC_ARID1B_enh_3	chr6	157022240.0	157022260.0
250514_VIC_CFB_TSS_Enhancers_1025	VIC_ARID1B_enh_3	chr6	157022248.0	157022268.0
250514_VIC_CFB_TSS_Enhancers_1026	VIC_ARID1B_enh_3	chr6	157022310.0	157022330.0
250514_VIC_CFB_TSS_Enhancers_1027	ENSG00000154678	chr7	32071198.0	32071218.0
250514_VIC_CFB_TSS_Enhancers_1028	ENSG00000154678	chr7	32071215.0	32071235.0
250514_VIC_CFB_TSS_Enhancers_1029	ENSG00000154678	chr7	32071224.0	32071244.0
250514_VIC_CFB_TSS_Enhancers_1030	ENSG00000154678	chr7	32071243.0	32071263.0
250514_VIC_CFB_TSS_Enhancers_1031	ENSG00000154678	chr7	32071254.0	32071274.0
250514_VIC_CFB_TSS_Enhancers_1032	ENSG00000154678	chr7	32071264.0	32071284.0
250514_VIC_CFB_TSS_Enhancers_1033	ENSG00000154678	chr7	32071283.0	32071303.0
250514_VIC_CFB_TSS_Enhancers_1034	ENSG00000154678	chr7	32071319.0	32071339.0
250514_VIC_CFB_TSS_Enhancers_1035	ENSG00000154678	chr7	32071331.0	32071351.0
250514_VIC_CFB_TSS_Enhancers_1036	ENSG00000154678	chr7	32071359.0	32071379.0
250514_VIC_CFB_TSS_Enhancers_1037	ENSG00000154678	chr7	32071371.0	32071391.0
250514_VIC_CFB_TSS_Enhancers_1038	ENSG00000154678	chr7	32071539.0	32071559.0
250514_VIC_CFB_TSS_Enhancers_1039	ENSG00000154678	chr7	32071589.0	32071609.0
250514_VIC_CFB_TSS_Enhancers_1040	ENSG00000154678	chr7	32071607.0	32071627.0
250514_VIC_CFB_TSS_Enhancers_1041	ENSG00000154678	chr7	32071657.0	32071677.0
250514_VIC_CFB_TSS_Enhancers_1042	ENSG00000154678	chr7	32299080.0	32299100.0
250514_VIC_CFB_TSS_Enhancers_1043	ENSG00000154678	chr7	32299108.0	32299128.0
250514_VIC_CFB_TSS_Enhancers_1044	ENSG00000154678	chr7	32299143.0	32299163.0
250514_VIC_CFB_TSS_Enhancers_1045	ENSG00000154678	chr7	32299148.0	32299168.0
250514_VIC_CFB_TSS_Enhancers_1046	ENSG00000154678	chr7	32299179.0	32299199.0
250514_VIC_CFB_TSS_Enhancers_1047	ENSG00000154678	chr7	32299249.0	32299269.0
250514_VIC_CFB_TSS_Enhancers_1048	ENSG00000154678	chr7	32299285.0	32299305.0
250514_VIC_CFB_TSS_Enhancers_1049	ENSG00000154678	chr7	32299301.0	32299321.0
250514_VIC_CFB_TSS_Enhancers_1050	ENSG00000154678	chr7	32299347.0	32299367.0
250514_VIC_CFB_TSS_Enhancers_1051	ENSG00000154678	chr7	32299371.0	32299391.0
250514_VIC_CFB_TSS_Enhancers_1052	ENSG00000154678	chr7	32299398.0	32299418.0
250514_VIC_CFB_TSS_Enhancers_1053	ENSG00000154678	chr7	32299414.0	32299434.0
250514_VIC_CFB_TSS_Enhancers_1054	ENSG00000154678	chr7	32299443.0	32299463.0
250514_VIC_CFB_TSS_Enhancers_1055	ENSG00000154678	chr7	32299521.0	32299541.0
250514_VIC_CFB_TSS_Enhancers_1056	ENSG00000154678	chr7	32299550.0	32299570.0
250514_VIC_CFB_TSS_Enhancers_1057	ENSG00000164619	chr7	33904663.0	33904683.0
250514_VIC_CFB_TSS_Enhancers_1058	ENSG00000164619	chr7	33904702.0	33904722.0
250514_VIC_CFB_TSS_Enhancers_1059	ENSG00000164619	chr7	33904739.0	33904759.0
250514_VIC_CFB_TSS_Enhancers_1060	ENSG00000164619	chr7	33904752.0	33904772.0
250514_VIC_CFB_TSS_Enhancers_1061	ENSG00000164619	chr7	33904772.0	33904792.0
250514_VIC_CFB_TSS_Enhancers_1062	ENSG00000164619	chr7	33904808.0	33904828.0
250514_VIC_CFB_TSS_Enhancers_1063	ENSG00000164619	chr7	33904822.0	33904842.0
250514_VIC_CFB_TSS_Enhancers_1064	ENSG00000164619	chr7	33904850.0	33904870.0
250514_VIC_CFB_TSS_Enhancers_1065	ENSG00000164619	chr7	33904929.0	33904949.0
